tenant_id,server_id,conversation_id,client_msg_id,sender_id,sender_name,sender_avatar,channel_id,source,seq,timestamp,conversation_type,message_type,content,status,burn_enabled,burn_after_read_seconds,burn_status,first_read_at,burn_at,burned_at,offline_push_info,extra,extensions,created_at,persisted_at,delivered_at,thread_id
0,101a44cd-defd-42e1-9696-f73625b0589d,1AJH6C586VGF7KD0TX,1c3b487b4cc7121b9e19c0498f897f78,01,,,22,1,44,2026-07-04 15:17:15.078+00,1,1,\x0a0e0a0ce69292e5a4a7e6b395e5b888,2,f,,1,,,,{},"{""sync"": ""false"", ""sender_id"": ""01"", ""tenant_id"": ""0"", ""channel_id"": ""22"", ""receiver_id"": ""22"", ""content_type"": ""text"", ""message_type"": ""text"", ""business_type"": """", ""conversation_id"": ""\""1AJH6C586VGF7KD0TX\"""", ""request_context"": ""{\""request_id\"":\""\""}"", ""conversation_type"": ""single""}",{},2026-07-04 15:17:15.078+00,,,
0,7b026772-43c0-4519-b462-215a9eb5d914,1AJH6C586VGF7KD0TX,6a6a9ba3741cea35aed3fb79aff764aa,01,,,22,1,42,2026-07-04 15:17:12.118+00,1,1,\x0a140a12e5958ae69292e5a4a7e6b395e5b888e79a84,2,f,,1,,,,{},"{""sync"": ""false"", ""sender_id"": ""01"", ""tenant_id"": ""0"", ""channel_id"": ""22"", ""receiver_id"": ""22"", ""content_type"": ""text"", ""message_type"": ""text"", ""business_type"": """", ""conversation_id"": ""\""1AJH6C586VGF7KD0TX\"""", ""request_context"": ""{\""request_id\"":\""\""}"", ""conversation_type"": ""single""}",{},2026-07-04 15:17:12.118+00,,,
0,b1cd9760-95b4-4fee-9676-caad97936552,1AJH6C586VGF7KD0TX,6957046744c3589a257be916468490c4,01,,,22,1,40,2026-07-04 15:17:09.016+00,1,1,\x0a110a0fe69292e5a4a7e6b395e5b888e79a84,2,f,,1,,,,{},"{""sync"": ""false"", ""sender_id"": ""01"", ""tenant_id"": ""0"", ""channel_id"": ""22"", ""receiver_id"": ""22"", ""content_type"": ""text"", ""message_type"": ""text"", ""business_type"": """", ""conversation_id"": ""\""1AJH6C586VGF7KD0TX\"""", ""request_context"": ""{\""request_id\"":\""\""}"", ""conversation_type"": ""single""}",{},2026-07-04 15:17:09.016+00,,,
0,3caa6eec-28e8-46fb-a9b2-0068b3446a34,1AJH6C586VGF7KD0TX,f43621451d971ffdb3380e7831a2470f,01,,,22,1,38,2026-07-04 15:17:06.68+00,1,1,\x0a0e0a0ce69292e5a4a7e6b395e5b888,2,f,,1,,,,{},"{""sync"": ""false"", ""sender_id"": ""01"", ""tenant_id"": ""0"", ""channel_id"": ""22"", ""receiver_id"": ""22"", ""content_type"": ""text"", ""message_type"": ""text"", ""business_type"": """", ""conversation_id"": ""\""1AJH6C586VGF7KD0TX\"""", ""request_context"": ""{\""request_id\"":\""\""}"", ""conversation_type"": ""single""}",{},2026-07-04 15:17:06.68+00,,,
0,9b1a2069-e240-4a17-b295-1bc4fe37ec25,1AJH6C586VGF7KD0TX,31de4b3471e5ecfa590d126c7566c5f3,01,,,22,1,34,2026-07-04 14:15:06.959+00,1,1,\x0a050a03313231,2,f,,1,,,,{},"{""sync"": ""false"", ""sender_id"": ""01"", ""tenant_id"": ""0"", ""channel_id"": ""22"", ""receiver_id"": ""22"", ""content_type"": ""text"", ""message_type"": ""text"", ""business_type"": """", ""conversation_id"": ""\""1AJH6C586VGF7KD0TX\"""", ""request_context"": ""{\""request_id\"":\""\""}"", ""conversation_type"": ""single""}",{},2026-07-04 14:15:06.959+00,,,
0,f4b0d341-afd9-4178-a33f-9c22cb86ecdc,1AJH6C586VGF7KD0TX,0663a38770da4dce9fab4bf6e79787c9,01,,,22,1,31,2026-07-04 14:15:02.188+00,1,1,\x0a060a0432313231,2,f,,1,,,,{},"{""sync"": ""false"", ""sender_id"": ""01"", ""tenant_id"": ""0"", ""channel_id"": ""22"", ""receiver_id"": ""22"", ""content_type"": ""text"", ""message_type"": ""text"", ""business_type"": """", ""conversation_id"": ""\""1AJH6C586VGF7KD0TX\"""", ""request_context"": ""{\""request_id\"":\""\""}"", ""conversation_type"": ""single""}",{},2026-07-04 14:15:02.188+00,,,
0,d94bd075-3e9d-43f2-83eb-ec8e8484e5b7,1AJH6C586VGF7KD0TX,4a5f60d9b0f562c17709f8bbe09d8e15,22,,,01,1,28,2026-07-04 14:14:58.637+00,1,1,\x0a060a0432313231,2,f,,1,,,,{},"{""sync"": ""false"", ""sender_id"": ""22"", ""tenant_id"": ""0"", ""channel_id"": ""01"", ""receiver_id"": ""01"", ""content_type"": ""text"", ""message_type"": ""text"", ""business_type"": """", ""conversation_id"": ""\""1AJH6C586VGF7KD0TX\"""", ""request_context"": ""{\""request_id\"":\""\""}"", ""conversation_type"": ""single""}",{},2026-07-04 14:14:58.637+00,,,
0,01fb49a7-db70-4630-95af-48db5c1c5aef,1AJH6C586VGF7KD0TX,fc1e677bf8ff9c5482f44008e5a1fde8,22,,,01,1,25,2026-07-04 14:14:56.429+00,1,1,\x0a060a0432313231,2,f,,1,,,,{},"{""sync"": ""false"", ""sender_id"": ""22"", ""tenant_id"": ""0"", ""channel_id"": ""01"", ""receiver_id"": ""01"", ""content_type"": ""text"", ""message_type"": ""text"", ""business_type"": """", ""conversation_id"": ""\""1AJH6C586VGF7KD0TX\"""", ""request_context"": ""{\""request_id\"":\""\""}"", ""conversation_type"": ""single""}",{},2026-07-04 14:14:56.429+00,,,
0,e109f3c1-f436-4567-bd21-3cd46d99dfa8,1AJH6C586VGF7KD0TX,72fc8a2e6d71c6ab3a9ee933b96a31ae,22,,,01,1,22,2026-07-04 14:14:53.616+00,1,1,\x0a040a023131,2,f,,1,,,,{},"{""sync"": ""false"", ""sender_id"": ""22"", ""tenant_id"": ""0"", ""channel_id"": ""01"", ""receiver_id"": ""01"", ""content_type"": ""text"", ""message_type"": ""text"", ""business_type"": """", ""conversation_id"": ""\""1AJH6C586VGF7KD0TX\"""", ""request_context"": ""{\""request_id\"":\""\""}"", ""conversation_type"": ""single""}",{},2026-07-04 14:14:53.616+00,,,
0,beb4e08f-d9d2-4ad1-a5f6-d4d993b6e5ed,1AJH6C586VGF7KD0TX,daabf7681af974bf298ee0289f000365,01,,,22,1,19,2026-07-04 14:14:45.525+00,1,1,\x0a170a15e5958ae69292e5a4a7e6b395e5b888e79fade58f91,2,f,,1,,,,{},"{""sync"": ""false"", ""sender_id"": ""01"", ""tenant_id"": ""0"", ""channel_id"": ""22"", ""receiver_id"": ""22"", ""content_type"": ""text"", ""message_type"": ""text"", ""business_type"": """", ""conversation_id"": ""\""1AJH6C586VGF7KD0TX\"""", ""request_context"": ""{\""request_id\"":\""\""}"", ""conversation_type"": ""single""}",{},2026-07-04 14:14:45.525+00,,,
0,c75a4dfc-fd7f-4606-b988-937ba5294e4b,1AJH6C586VGF7KD0TX,004ba5c09da8078182b74a1025415625,01,,,22,1,17,2026-07-04 14:14:42.04+00,1,1,\x0a0e0a0ce69292e5a4a7e6b395e5b888,2,f,,1,,,,{},"{""sync"": ""false"", ""sender_id"": ""01"", ""tenant_id"": ""0"", ""channel_id"": ""22"", ""receiver_id"": ""22"", ""content_type"": ""text"", ""message_type"": ""text"", ""business_type"": """", ""conversation_id"": ""\""1AJH6C586VGF7KD0TX\"""", ""request_context"": ""{\""request_id\"":\""\""}"", ""conversation_type"": ""single""}",{},2026-07-04 14:14:42.04+00,,,
0,a411665b-cf90-4b8e-a569-b84bebfda5bd,1AJH6C586VGF7KD0TX,c6e9a7a9eb0d24d8d027a359e0d39aab,01,,,22,1,14,2026-07-04 14:14:38.405+00,1,1,\x0a0e0a0ce69292e5a4a7e6b395e5b888,2,f,,1,,,,{},"{""sync"": ""false"", ""sender_id"": ""01"", ""tenant_id"": ""0"", ""channel_id"": ""22"", ""receiver_id"": ""22"", ""content_type"": ""text"", ""message_type"": ""text"", ""business_type"": """", ""conversation_id"": ""\""1AJH6C586VGF7KD0TX\"""", ""request_context"": ""{\""request_id\"":\""\""}"", ""conversation_type"": ""single""}",{},2026-07-04 14:14:38.405+00,,,
0,49e62aea-9ee8-4e31-b756-e2747019e630,1AJH6C586VGF7KD0TX,cd326a8ae1141ef90855adb0f276ca51,01,,,22,1,12,2026-07-04 14:14:33.315+00,1,1,\x0a0e0a0ce69292e5a4a7e6b395e5b888,2,f,,1,,,,{},"{""sync"": ""false"", ""sender_id"": ""01"", ""tenant_id"": ""0"", ""channel_id"": ""22"", ""receiver_id"": ""22"", ""content_type"": ""text"", ""message_type"": ""text"", ""business_type"": """", ""conversation_id"": ""\""1AJH6C586VGF7KD0TX\"""", ""request_context"": ""{\""request_id\"":\""\""}"", ""conversation_type"": ""single""}",{},2026-07-04 14:14:33.315+00,,,
0,3788113c-5a76-4fcb-af83-750e0988671f,1AJH6C586VGF7KD0TX,f3301f55b4ffe20d765a52f41d13457a,22,,,01,1,9,2026-07-04 14:14:30.181+00,1,1,\x0a050a03333332,2,f,,1,,,,{},"{""sync"": ""false"", ""sender_id"": ""22"", ""tenant_id"": ""0"", ""channel_id"": ""01"", ""receiver_id"": ""01"", ""content_type"": ""text"", ""message_type"": ""text"", ""business_type"": """", ""conversation_id"": ""\""1AJH6C586VGF7KD0TX\"""", ""request_context"": ""{\""request_id\"":\""\""}"", ""conversation_type"": ""single""}",{},2026-07-04 14:14:30.181+00,,,
0,cfc42d71-67b9-4367-bb4e-06a8ae156556,1AJH6C586VGF7KD0TX,6da286e140ad69c94c99c03cd92deff4,22,,,01,1,6,2026-07-04 14:14:27.248+00,1,1,\x0a040a023232,2,f,,1,,,,{},"{""sync"": ""false"", ""sender_id"": ""22"", ""tenant_id"": ""0"", ""channel_id"": ""01"", ""receiver_id"": ""01"", ""content_type"": ""text"", ""message_type"": ""text"", ""business_type"": """", ""conversation_id"": ""\""1AJH6C586VGF7KD0TX\"""", ""request_context"": ""{\""request_id\"":\""\""}"", ""conversation_type"": ""single""}",{},2026-07-04 14:14:27.248+00,,,
0,4694166f-cfd9-42f2-899e-7a9ac96cc277,1AJH6C586VGF7KD0TX,5eca35fcd42cbc73c1ab146f579ddbe9,01,,,22,1,1,2026-07-04 14:14:12.3+00,1,1,\x0a0e0a0ce69292e5a4a7e6b395e5b888,2,f,,1,,,,{},"{""sync"": ""false"", ""sender_id"": ""01"", ""tenant_id"": ""0"", ""channel_id"": ""22"", ""receiver_id"": ""22"", ""content_type"": ""text"", ""message_type"": ""text"", ""business_type"": """", ""conversation_id"": ""\""1AJH6C586VGF7KD0TX\"""", ""request_context"": ""{\""request_id\"":\""\""}"", ""conversation_type"": ""single""}",{},2026-07-04 14:14:12.3+00,,,
0,bdc2978a-69b5-4140-9ef0-c656f34f2f2c,1AJH6C586VGF7KD0TX,511299acaea4808696e4b32b06bdc111,22,,,01,1,10,2026-07-12 07:33:48.051+00,1,15,\xf201b6020a737b226368696c6472656e223a5b7b226368696c6472656e223a5b7b2274657874223a225b666163655f657868616c696e675d2b222c2274797065223a2274657874227d5d2c2274797065223a22706172616772617068227d5d2c2274797065223a22646f63222c2276657273696f6e223a327d1208726963685f646f631a105b666163655f657868616c696e675d2b22086d61726b646f776e2a1c0a086d61726b646f776e12105b666163655f657868616c696e675d2b3a105b666163655f657868616c696e675d2b42105b666163655f657868616c696e675d2b4a577b22626c6f636b5f636f756e74223a312c226861735f636f64655f626c6f636b223a66616c73652c226d61785f68656164696e675f6c6576656c223a6e756c6c2c22706c61696e5f636861725f636f756e74223a31367d,2,f,,1,,,,{},"{""sync"": ""false"", ""sender_id"": ""22"", ""tenant_id"": ""0"", ""channel_id"": ""01"", ""receiver_id"": ""01"", ""content_type"": ""unspecified"", ""message_type"": ""rich_text"", ""business_type"": """", ""conversation_id"": ""\""1AJH6C586VGF7KD0TX\"""", ""request_context"": ""{\""request_id\"":\""\""}"", ""conversation_type"": ""single""}",{},2026-07-12 07:33:48.051+00,,,
0,e81b4ee0-be9b-41fe-8d57-4b502140b8d9,1AJH6C586VGF7KD0TX,ac0e5d136b6d8f5c192a4f11efa02aba,22,,,01,1,9,2026-07-12 07:32:50.844+00,1,15,\xf201b1020a727b226368696c6472656e223a5b7b226368696c6472656e223a5b7b2274657874223a225b666163655f657868616c696e675d222c2274797065223a2274657874227d5d2c2274797065223a22706172616772617068227d5d2c2274797065223a22646f63222c2276657273696f6e223a327d1208726963685f646f631a0f5b666163655f657868616c696e675d22086d61726b646f776e2a1b0a086d61726b646f776e120f5b666163655f657868616c696e675d3a0f5b666163655f657868616c696e675d420f5b666163655f657868616c696e675d4a577b22626c6f636b5f636f756e74223a312c226861735f636f64655f626c6f636b223a66616c73652c226d61785f68656164696e675f6c6576656c223a6e756c6c2c22706c61696e5f636861725f636f756e74223a31357d,2,f,,1,,,,{},"{""sync"": ""false"", ""sender_id"": ""22"", ""tenant_id"": ""0"", ""channel_id"": ""01"", ""receiver_id"": ""01"", ""content_type"": ""unspecified"", ""message_type"": ""rich_text"", ""business_type"": """", ""conversation_id"": ""\""1AJH6C586VGF7KD0TX\"""", ""request_context"": ""{\""request_id\"":\""\""}"", ""conversation_type"": ""single""}",{},2026-07-12 07:32:50.844+00,,,
0,2a6a7bba-0b00-4d2f-b866-57169aa48ae3,1AJH6C586VGF7KD0TX,66af529f6ec6e819cbbec2ddf461fae9,22,,,01,1,8,2026-07-12 07:32:27.038+00,1,2,\x128c0312c3010a2430613463383135322d653539342d343133382d616330342d3539613732623931326637651263687474703a2f2f3132372e302e302e313a32393030302f666c6172652d6d656469612f6d656469612f696d616765732f323032362f30372f31322f30613463383135322d653539342d343133382d616330342d3539613732623931326637652e706e671a09696d6167652f706e6720aab08a023a2430613463383135322d653539342d343133382d616330342d35396137326239313266376540021ac3010a2430613463383135322d653539342d343133382d616330342d3539613732623931326637651263687474703a2f2f3132372e302e302e313a32393030302f666c6172652d6d656469612f6d656469612f696d616765732f323032362f30372f31322f30613463383135322d653539342d343133382d616330342d3539613732623931326637652e706e671a09696d6167652f706e6720aab08a023a2430613463383135322d653539342d343133382d616330342d3539613732623931326637654002,2,f,,1,,,,{},"{""sync"": ""false"", ""sender_id"": ""22"", ""tenant_id"": ""0"", ""channel_id"": ""01"", ""receiver_id"": ""01"", ""content_type"": ""image"", ""message_type"": ""image"", ""business_type"": """", ""conversation_id"": ""\""1AJH6C586VGF7KD0TX\"""", ""request_context"": ""{\""request_id\"":\""\""}"", ""conversation_type"": ""single""}",{},2026-07-12 07:32:27.038+00,,,
